2025-07-09 15:27:45,357 - INFO - Starting phase: Optimized PDF Batch Translation Script
2025-07-09 15:27:45,357 - INFO - Reading configuration from 'config.ini'
2025-07-09 15:27:45,359 - INFO - Configuration loaded successfully
2025-07-09 15:27:45,359 - INFO - Starting phase: Input Configuration
2025-07-09 15:28:48,263 - INFO - Starting phase: Phase 1: PDF Text Extraction
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,588 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,589 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,590 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,591 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,592 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,592 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,592 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,592 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,592 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,592 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,592 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,593 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,594 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,595 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,596 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,596 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,596 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,596 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
2025-07-09 15:30:49,596 - ERROR - Critical error in batch processing: Invalid format specifier ' 1, "text_to_translate": "translated text"' for object of type 'str'
